block,level,name,row_real,row,col,width,height,/
PRESS,,18,11,22,21,1,1,
PRESS,,19,11,22,18,1,1,
PRESS,,20,11,22,17,1,1,
PRESS,,21,11,22,16,1,1,
PRESS,,22,11,22,15,1,1,
PRESS,,23,11,22,14,1,1,
PRESS,,24,11,22,13,1,1,
PRESS,,25,11,22,12,1,1,
PRESS,,26,11,22,11,1,1,
PRESS,,27,11,22,10,1,1,
PRESS,,28,11,22,9,1,1,
PRESS,,29,11,22,8,1,1,
PRESS,,30,11,22,7,1,1,
PRESS,,31,11,22,6,1,1,
PRESS,,32,11,22,5,1,1,
PRESS,,33,11,22,4,1,1,
PRESS,,34,11,22,3,1,1,
PRESS,,35,11,22,2,1,1,
PRESS,,36,11,22,1,1,1,
PRESS,,01,12,24,38,1,1,
PRESS,,02,12,24,37,1,1,
PRESS,,03,12,24,36,1,1,
PRESS,,04,12,24,35,1,1,
PRESS,,05,12,24,34,1,1,
PRESS,,06,12,24,33,1,1,
PRESS,,07,12,24,32,1,1,
PRESS,,08,12,24,31,1,1,
PRESS,,09,12,24,30,1,1,
PRESS,,10,12,24,29,1,1,
PRESS,,11,12,24,28,1,1,
PRESS,,12,12,24,27,1,1,
PRESS,,13,12,24,26,1,1,
PRESS,,14,12,24,25,1,1,
PRESS,,15,12,24,24,1,1,
PRESS,,16,12,24,23,1,1,
PRESS,,17,12,24,22,1,1,
PRESS,,18,12,24,21,1,1,
101,,01,1,1,37,1,1,
101,,02,1,1,36,1,1,
101,,03,1,1,35,1,1,
101,,04,1,1,34,1,1,
101,,05,1,1,33,1,1,
101,,06,1,1,32,1,1,
101,,07,1,1,29,1,1,
101,,08,1,1,28,1,1,
101,,09,1,1,27,1,1,
101,,10,1,1,26,1,1,
101,,11,1,1,25,1,1,
101,,12,1,1,24,1,1,
101,,13,1,1,23,1,1,
101,,14,1,1,22,1,1,
101,,15,1,1,21,1,1,
101,,16,1,1,20,1,1,
101,,17,1,1,19,1,1,
101,,18,1,1,18,1,1,
101,,19,1,1,17,1,1,
101,,20,1,1,16,1,1,
101,,21,1,1,15,1,1,
101,,22,1,1,14,1,1,
101,,23,1,1,13,1,1,
101,,24,1,1,12,1,1,
101,,25,1,1,11,1,1,
101,,26,1,1,10,1,1,
101,,27,1,1,9,1,1,
101,,28,1,1,8,1,1,
101,,29,1,1,7,1,1,
101,,30,1,1,6,1,1,
101,,31,1,1,5,1,1,
101,,32,1,1,4,1,1,
101,,33,1,1,3,1,1,
101,,01,2,2,37,1,1,
101,,02,2,2,36,1,1,
101,,03,2,2,35,1,1,
101,,04,2,2,34,1,1,
101,,05,2,2,33,1,1,
101,,06,2,2,32,1,1,
101,,07,2,2,29,1,1,
101,,08,2,2,28,1,1,
101,,09,2,2,27,1,1,
101,,10,2,2,26,1,1,
101,,11,2,2,25,1,1,
101,,12,2,2,24,1,1,
101,,13,2,2,23,1,1,
101,,14,2,2,22,1,1,
101,,15,2,2,21,1,1,
101,,16,2,2,20,1,1,
101,,17,2,2,19,1,1,
101,,18,2,2,18,1,1,
101,,19,2,2,17,1,1,
101,,20,2,2,16,1,1,
101,,21,2,2,15,1,1,
101,,22,2,2,14,1,1,
101,,23,2,2,13,1,1,
101,,24,2,2,12,1,1,
101,,25,2,2,11,1,1,
101,,26,2,2,10,1,1,
101,,27,2,2,9,1,1,
101,,28,2,2,8,1,1,
101,,29,2,2,7,1,1,
101,,30,2,2,6,1,1,
101,,31,2,2,5,1,1,
101,,32,2,2,4,1,1,
101,,33,2,2,3,1,1,
101,,01,3,3,37,1,1,
101,,02,3,3,36,1,1,
101,,03,3,3,35,1,1,
101,,04,3,3,34,1,1,
101,,05,3,3,33,1,1,
101,,06,3,3,32,1,1,
101,,07,3,3,29,1,1,
101,,08,3,3,28,1,1,
101,,09,3,3,27,1,1,
101,,10,3,3,26,1,1,
101,,11,3,3,25,1,1,
101,,12,3,3,24,1,1,
101,,13,3,3,23,1,1,
101,,14,3,3,22,1,1,
101,,15,3,3,21,1,1,
101,,16,3,3,20,1,1,
101,,17,3,3,19,1,1,
101,,18,3,3,18,1,1,
101,,19,3,3,17,1,1,
101,,20,3,3,16,1,1,
101,,21,3,3,15,1,1,
101,,22,3,3,14,1,1,
101,,23,3,3,13,1,1,
101,,24,3,3,12,1,1,
101,,25,3,3,11,1,1,
101,,26,3,3,10,1,1,
101,,27,3,3,9,1,1,
101,,28,3,3,8,1,1,
101,,29,3,3,7,1,1,
101,,30,3,3,6,1,1,
101,,31,3,3,5,1,1,
101,,32,3,3,4,1,1,
101,,33,3,3,3,1,1,
101,,01,4,4,37,1,1,
101,,02,4,4,36,1,1,
101,,03,4,4,35,1,1,
101,,04,4,4,34,1,1,
101,,05,4,4,33,1,1,
101,,06,4,4,32,1,1,
101,,07,4,4,29,1,1,
101,,08,4,4,28,1,1,
101,,09,4,4,27,1,1,
101,,10,4,4,26,1,1,
101,,11,4,4,25,1,1,
101,,12,4,4,24,1,1,
101,,13,4,4,23,1,1,
101,,14,4,4,22,1,1,
101,,15,4,4,21,1,1,
101,,16,4,4,20,1,1,
101,,17,4,4,19,1,1,
101,,18,4,4,18,1,1,
101,,19,4,4,17,1,1,
101,,20,4,4,16,1,1,
101,,21,4,4,15,1,1,
101,,22,4,4,14,1,1,
101,,23,4,4,13,1,1,
101,,24,4,4,12,1,1,
101,,25,4,4,11,1,1,
101,,26,4,4,10,1,1,
101,,27,4,4,9,1,1,
101,,28,4,4,8,1,1,
101,,29,4,4,7,1,1,
101,,30,4,4,6,1,1,
101,,31,4,4,5,1,1,
101,,32,4,4,4,1,1,
101,,33,4,4,3,1,1,
101,,01,5,5,37,1,1,
101,,02,5,5,36,1,1,
101,,03,5,5,35,1,1,
101,,04,5,5,34,1,1,
101,,05,5,5,33,1,1,
101,,06,5,5,32,1,1,
101,,07,5,5,29,1,1,
101,,08,5,5,28,1,1,
101,,09,5,5,27,1,1,
101,,10,5,5,26,1,1,
101,,11,5,5,25,1,1,
101,,12,5,5,24,1,1,
101,,13,5,5,23,1,1,
101,,14,5,5,22,1,1,
101,,15,5,5,21,1,1,
101,,16,5,5,20,1,1,
101,,17,5,5,19,1,1,
101,,18,5,5,18,1,1,
101,,19,5,5,17,1,1,
101,,20,5,5,16,1,1,
101,,21,5,5,15,1,1,
101,,22,5,5,14,1,1,
101,,23,5,5,13,1,1,
101,,24,5,5,12,1,1,
101,,25,5,5,11,1,1,
101,,26,5,5,10,1,1,
101,,27,5,5,9,1,1,
101,,28,5,5,8,1,1,
101,,29,5,5,7,1,1,
101,,30,5,5,6,1,1,
101,,31,5,5,5,1,1,
101,,32,5,5,4,1,1,
101,,33,5,5,3,1,1,
101,,01,6,6,37,1,1,
101,,02,6,6,36,1,1,
101,,03,6,6,35,1,1,
101,,04,6,6,34,1,1,
101,,05,6,6,33,1,1,
101,,06,6,6,32,1,1,
101,,07,6,6,29,1,1,
101,,08,6,6,28,1,1,
101,,09,6,6,27,1,1,
101,,10,6,6,26,1,1,
101,,11,6,6,25,1,1,
101,,12,6,6,24,1,1,
101,,13,6,6,23,1,1,
101,,14,6,6,22,1,1,
101,,15,6,6,21,1,1,
101,,16,6,6,20,1,1,
101,,17,6,6,19,1,1,
101,,18,6,6,18,1,1,
101,,19,6,6,17,1,1,
101,,20,6,6,16,1,1,
101,,21,6,6,15,1,1,
101,,22,6,6,14,1,1,
101,,23,6,6,13,1,1,
101,,24,6,6,12,1,1,
101,,25,6,6,11,1,1,
101,,26,6,6,10,1,1,
101,,27,6,6,9,1,1,
101,,28,6,6,8,1,1,
101,,29,6,6,7,1,1,
101,,30,6,6,6,1,1,
101,,31,6,6,5,1,1,
101,,32,6,6,4,1,1,
101,,33,6,6,3,1,1,
101,,34,6,6,2,1,1,
101,,01,7,7,37,1,1,
101,,02,7,7,36,1,1,
101,,03,7,7,35,1,1,
101,,04,7,7,34,1,1,
101,,05,7,7,33,1,1,
101,,06,7,7,32,1,1,
101,,07,7,7,29,1,1,
101,,08,7,7,28,1,1,
101,,09,7,7,27,1,1,
101,,10,7,7,26,1,1,
101,,11,7,7,25,1,1,
101,,12,7,7,24,1,1,
101,,13,7,7,23,1,1,
101,,14,7,7,22,1,1,
101,,15,7,7,21,1,1,
101,,16,7,7,20,1,1,
101,,17,7,7,19,1,1,
101,,18,7,7,18,1,1,
101,,19,7,7,17,1,1,
101,,20,7,7,16,1,1,
101,,21,7,7,15,1,1,
101,,22,7,7,14,1,1,
101,,23,7,7,13,1,1,
101,,24,7,7,12,1,1,
101,,25,7,7,11,1,1,
101,,26,7,7,10,1,1,
101,,27,7,7,9,1,1,
101,,28,7,7,8,1,1,
101,,29,7,7,7,1,1,
101,,30,7,7,6,1,1,
101,,31,7,7,5,1,1,
101,,32,7,7,4,1,1,
101,,33,7,7,3,1,1,
101,,34,7,7,2,1,1,
101,,01,8,8,37,1,1,
101,,02,8,8,36,1,1,
101,,03,8,8,35,1,1,
101,,04,8,8,34,1,1,
101,,05,8,8,33,1,1,
101,,06,8,8,32,1,1,
101,,07,8,8,29,1,1,
101,,08,8,8,28,1,1,
101,,09,8,8,27,1,1,
101,,10,8,8,26,1,1,
101,,11,8,8,25,1,1,
101,,12,8,8,24,1,1,
101,,13,8,8,23,1,1,
101,,14,8,8,22,1,1,
101,,15,8,8,21,1,1,
101,,16,8,8,20,1,1,
101,,17,8,8,19,1,1,
101,,18,8,8,18,1,1,
101,,19,8,8,17,1,1,
101,,20,8,8,16,1,1,
101,,21,8,8,15,1,1,
101,,22,8,8,14,1,1,
101,,23,8,8,13,1,1,
101,,24,8,8,12,1,1,
101,,25,8,8,11,1,1,
101,,26,8,8,10,1,1,
101,,27,8,8,9,1,1,
101,,28,8,8,8,1,1,
101,,29,8,8,7,1,1,
101,,30,8,8,6,1,1,
101,,31,8,8,5,1,1,
101,,32,8,8,4,1,1,
101,,33,8,8,3,1,1,
101,,34,8,8,2,1,1,
101,,01,9,9,37,1,1,
101,,02,9,9,36,1,1,
101,,03,9,9,35,1,1,
101,,04,9,9,34,1,1,
101,,05,9,9,33,1,1,
101,,06,9,9,32,1,1,
101,,07,9,9,29,1,1,
101,,08,9,9,28,1,1,
101,,09,9,9,27,1,1,
101,,10,9,9,26,1,1,
101,,11,9,9,25,1,1,
101,,12,9,9,24,1,1,
101,,13,9,9,23,1,1,
101,,14,9,9,22,1,1,
101,,15,9,9,21,1,1,
101,,16,9,9,20,1,1,
101,,17,9,9,19,1,1,
101,,18,9,9,18,1,1,
101,,19,9,9,17,1,1,
101,,20,9,9,16,1,1,
101,,21,9,9,15,1,1,
101,,22,9,9,14,1,1,
101,,23,9,9,13,1,1,
101,,24,9,9,12,1,1,
101,,25,9,9,11,1,1,
101,,26,9,9,10,1,1,
101,,27,9,9,9,1,1,
101,,28,9,9,8,1,1,
101,,29,9,9,7,1,1,
101,,30,9,9,6,1,1,
101,,31,9,9,5,1,1,
101,,32,9,9,4,1,1,
101,,33,9,9,3,1,1,
101,,34,9,9,2,1,1,
101,,01,10,10,37,1,1,
101,,02,10,10,36,1,1,
101,,03,10,10,35,1,1,
101,,04,10,10,34,1,1,
101,,05,10,10,33,1,1,
101,,06,10,10,32,1,1,
101,,07,10,10,29,1,1,
101,,08,10,10,28,1,1,
101,,09,10,10,27,1,1,
101,,10,10,10,26,1,1,
101,,11,10,10,25,1,1,
101,,12,10,10,24,1,1,
101,,13,10,10,23,1,1,
101,,14,10,10,22,1,1,
101,,15,10,10,21,1,1,
101,,16,10,10,20,1,1,
101,,17,10,10,19,1,1,
101,,18,10,10,18,1,1,
101,,19,10,10,17,1,1,
101,,20,10,10,16,1,1,
101,,21,10,10,15,1,1,
101,,22,10,10,14,1,1,
101,,23,10,10,13,1,1,
101,,24,10,10,12,1,1,
101,,25,10,10,11,1,1,
101,,26,10,10,10,1,1,
101,,27,10,10,9,1,1,
101,,28,10,10,8,1,1,
101,,29,10,10,7,1,1,
101,,30,10,10,6,1,1,
101,,31,10,10,5,1,1,
101,,32,10,10,4,1,1,
101,,33,10,10,3,1,1,
101,,34,10,10,2,1,1,
101,,01,11,11,37,1,1,
101,,02,11,11,36,1,1,
101,,03,11,11,35,1,1,
101,,04,11,11,34,1,1,
101,,05,11,11,33,1,1,
101,,06,11,11,32,1,1,
101,,07,11,11,29,1,1,
101,,08,11,11,28,1,1,
101,,09,11,11,27,1,1,
101,,10,11,11,26,1,1,
101,,11,11,11,25,1,1,
101,,12,11,11,24,1,1,
101,,13,11,11,23,1,1,
101,,14,11,11,22,1,1,
101,,15,11,11,21,1,1,
101,,16,11,11,20,1,1,
101,,17,11,11,19,1,1,
101,,18,11,11,18,1,1,
101,,19,11,11,17,1,1,
101,,20,11,11,16,1,1,
101,,21,11,11,15,1,1,
101,,22,11,11,14,1,1,
101,,23,11,11,13,1,1,
101,,24,11,11,12,1,1,
101,,25,11,11,11,1,1,
101,,26,11,11,10,1,1,
101,,27,11,11,9,1,1,
101,,28,11,11,8,1,1,
101,,29,11,11,7,1,1,
101,,30,11,11,6,1,1,
101,,31,11,11,5,1,1,
101,,32,11,11,4,1,1,
101,,33,11,11,3,1,1,
101,,34,11,11,2,1,1,
101,,01,12,12,37,1,1,
101,,02,12,12,36,1,1,
101,,03,12,12,35,1,1,
101,,04,12,12,34,1,1,
101,,05,12,12,33,1,1,
101,,06,12,12,32,1,1,
101,,07,12,12,29,1,1,
101,,08,12,12,28,1,1,
101,,09,12,12,27,1,1,
101,,10,12,12,26,1,1,
101,,11,12,12,25,1,1,
101,,12,12,12,24,1,1,
101,,13,12,12,23,1,1,
101,,14,12,12,22,1,1,
101,,15,12,12,21,1,1,
101,,16,12,12,20,1,1,
101,,17,12,12,19,1,1,
101,,18,12,12,18,1,1,
101,,19,12,12,17,1,1,
101,,20,12,12,16,1,1,
101,,21,12,12,15,1,1,
101,,22,12,12,14,1,1,
101,,23,12,12,13,1,1,
101,,24,12,12,12,1,1,
101,,25,12,12,11,1,1,
101,,26,12,12,10,1,1,
101,,27,12,12,9,1,1,
101,,28,12,12,8,1,1,
101,,29,12,12,7,1,1,
101,,30,12,12,6,1,1,
101,,31,12,12,5,1,1,
101,,32,12,12,4,1,1,
101,,33,12,12,3,1,1,
101,,34,12,12,2,1,1,
101,,01,13,13,37,1,1,
101,,02,13,13,36,1,1,
101,,03,13,13,35,1,1,
101,,04,13,13,34,1,1,
101,,05,13,13,33,1,1,
101,,06,13,13,32,1,1,
101,,07,13,13,29,1,1,
101,,08,13,13,28,1,1,
101,,09,13,13,27,1,1,
101,,10,13,13,26,1,1,
101,,11,13,13,25,1,1,
101,,12,13,13,24,1,1,
101,,13,13,13,23,1,1,
101,,14,13,13,22,1,1,
101,,15,13,13,21,1,1,
101,,16,13,13,20,1,1,
101,,17,13,13,19,1,1,
101,,18,13,13,18,1,1,
101,,19,13,13,17,1,1,
101,,20,13,13,16,1,1,
101,,21,13,13,15,1,1,
101,,22,13,13,14,1,1,
101,,23,13,13,13,1,1,
101,,24,13,13,12,1,1,
101,,25,13,13,11,1,1,
101,,26,13,13,10,1,1,
101,,27,13,13,9,1,1,
101,,28,13,13,8,1,1,
101,,29,13,13,7,1,1,
101,,30,13,13,6,1,1,
101,,31,13,13,5,1,1,
101,,32,13,13,4,1,1,
101,,33,13,13,3,1,1,
101,,34,13,13,2,1,1,
101,,35,13,13,1,1,1,
101,,01,14,14,37,1,1,
101,,02,14,14,36,1,1,
101,,03,14,14,35,1,1,
101,,04,14,14,34,1,1,
101,,05,14,14,33,1,1,
101,,06,14,14,32,1,1,
101,,07,14,14,29,1,1,
101,,08,14,14,28,1,1,
101,,09,14,14,27,1,1,
101,,10,14,14,26,1,1,
101,,11,14,14,25,1,1,
101,,12,14,14,24,1,1,
101,,13,14,14,23,1,1,
101,,14,14,14,22,1,1,
101,,15,14,14,21,1,1,
101,,16,14,14,20,1,1,
101,,17,14,14,19,1,1,
101,,18,14,14,18,1,1,
101,,19,14,14,17,1,1,
101,,20,14,14,16,1,1,
101,,21,14,14,15,1,1,
101,,22,14,14,14,1,1,
101,,23,14,14,13,1,1,
101,,24,14,14,12,1,1,
101,,25,14,14,11,1,1,
101,,26,14,14,10,1,1,
101,,27,14,14,9,1,1,
101,,28,14,14,8,1,1,
101,,29,14,14,7,1,1,
101,,30,14,14,6,1,1,
101,,31,14,14,5,1,1,
101,,32,14,14,4,1,1,
101,,33,14,14,3,1,1,
101,,34,14,14,2,1,1,
101,,35,14,14,1,1,1,
102,,01,1,1,29,1,1,
102,,02,1,1,28,1,1,
102,,03,1,1,27,1,1,
102,,04,1,1,26,1,1,
102,,05,1,1,25,1,1,
102,,06,1,1,24,1,1,
102,,07,1,1,23,1,1,
102,,08,1,1,22,1,1,
102,,09,1,1,21,1,1,
102,,10,1,1,20,1,1,
102,,11,1,1,19,1,1,
102,,12,1,1,18,1,1,
102,,13,1,1,17,1,1,
102,,14,1,1,16,1,1,
102,,15,1,1,15,1,1,
102,,16,1,1,14,1,1,
102,,17,1,1,13,1,1,
102,,18,1,1,12,1,1,
102,,19,1,1,11,1,1,
102,,20,1,1,10,1,1,
102,,21,1,1,9,1,1,
102,,22,1,1,8,1,1,
102,,23,1,1,7,1,1,
102,,24,1,1,6,1,1,
102,,25,1,1,5,1,1,
102,,26,1,1,4,1,1,
102,,01,2,2,29,1,1,
102,,02,2,2,28,1,1,
102,,03,2,2,27,1,1,
102,,04,2,2,26,1,1,
102,,05,2,2,25,1,1,
102,,06,2,2,24,1,1,
102,,07,2,2,23,1,1,
102,,08,2,2,22,1,1,
102,,09,2,2,21,1,1,
102,,10,2,2,20,1,1,
102,,11,2,2,19,1,1,
102,,12,2,2,18,1,1,
102,,13,2,2,17,1,1,
102,,14,2,2,16,1,1,
102,,15,2,2,15,1,1,
102,,16,2,2,14,1,1,
102,,17,2,2,13,1,1,
102,,18,2,2,12,1,1,
102,,19,2,2,11,1,1,
102,,20,2,2,10,1,1,
102,,21,2,2,9,1,1,
102,,22,2,2,8,1,1,
102,,23,2,2,7,1,1,
102,,24,2,2,6,1,1,
102,,25,2,2,5,1,1,
102,,26,2,2,4,1,1,
102,,27,2,2,3,1,1,
102,,01,3,3,29,1,1,
102,,02,3,3,28,1,1,
102,,03,3,3,27,1,1,
102,,04,3,3,26,1,1,
102,,05,3,3,25,1,1,
102,,06,3,3,24,1,1,
102,,07,3,3,23,1,1,
102,,08,3,3,22,1,1,
102,,09,3,3,21,1,1,
102,,10,3,3,20,1,1,
102,,11,3,3,19,1,1,
102,,12,3,3,18,1,1,
102,,13,3,3,17,1,1,
102,,14,3,3,16,1,1,
102,,15,3,3,15,1,1,
102,,16,3,3,14,1,1,
102,,17,3,3,13,1,1,
102,,18,3,3,12,1,1,
102,,19,3,3,11,1,1,
102,,20,3,3,10,1,1,
102,,21,3,3,9,1,1,
102,,22,3,3,8,1,1,
102,,23,3,3,7,1,1,
102,,24,3,3,6,1,1,
102,,25,3,3,5,1,1,
102,,26,3,3,4,1,1,
102,,27,3,3,3,1,1,
102,,01,4,4,29,1,1,
102,,02,4,4,28,1,1,
102,,03,4,4,27,1,1,
102,,04,4,4,26,1,1,
102,,05,4,4,25,1,1,
102,,06,4,4,24,1,1,
102,,07,4,4,23,1,1,
102,,08,4,4,22,1,1,
102,,09,4,4,21,1,1,
102,,10,4,4,20,1,1,
102,,11,4,4,19,1,1,
102,,12,4,4,18,1,1,
102,,13,4,4,17,1,1,
102,,14,4,4,16,1,1,
102,,15,4,4,15,1,1,
102,,16,4,4,14,1,1,
102,,17,4,4,13,1,1,
102,,18,4,4,12,1,1,
102,,19,4,4,11,1,1,
102,,20,4,4,10,1,1,
102,,21,4,4,9,1,1,
102,,22,4,4,8,1,1,
102,,23,4,4,7,1,1,
102,,24,4,4,6,1,1,
102,,25,4,4,5,1,1,
102,,26,4,4,4,1,1,
102,,27,4,4,3,1,1,
102,,01,5,5,29,1,1,
102,,02,5,5,28,1,1,
102,,03,5,5,27,1,1,
102,,04,5,5,26,1,1,
102,,05,5,5,25,1,1,
102,,06,5,5,24,1,1,
102,,07,5,5,23,1,1,
102,,08,5,5,22,1,1,
102,,09,5,5,21,1,1,
102,,10,5,5,20,1,1,
102,,11,5,5,19,1,1,
102,,12,5,5,18,1,1,
102,,13,5,5,17,1,1,
102,,14,5,5,16,1,1,
102,,15,5,5,15,1,1,
102,,16,5,5,14,1,1,
102,,17,5,5,13,1,1,
102,,18,5,5,12,1,1,
102,,19,5,5,11,1,1,
102,,20,5,5,10,1,1,
102,,21,5,5,9,1,1,
102,,22,5,5,8,1,1,
102,,23,5,5,7,1,1,
102,,24,5,5,6,1,1,
102,,25,5,5,5,1,1,
102,,26,5,5,4,1,1,
102,,27,5,5,3,1,1,
102,,01,6,6,29,1,1,
102,,02,6,6,28,1,1,
102,,03,6,6,27,1,1,
102,,04,6,6,26,1,1,
102,,05,6,6,25,1,1,
102,,06,6,6,24,1,1,
102,,07,6,6,23,1,1,
102,,08,6,6,22,1,1,
102,,09,6,6,21,1,1,
102,,10,6,6,20,1,1,
102,,11,6,6,19,1,1,
102,,12,6,6,18,1,1,
102,,13,6,6,17,1,1,
102,,14,6,6,16,1,1,
102,,15,6,6,15,1,1,
102,,16,6,6,14,1,1,
102,,17,6,6,13,1,1,
102,,18,6,6,12,1,1,
102,,19,6,6,11,1,1,
102,,20,6,6,10,1,1,
102,,21,6,6,9,1,1,
102,,22,6,6,8,1,1,
102,,23,6,6,7,1,1,
102,,24,6,6,6,1,1,
102,,25,6,6,5,1,1,
102,,26,6,6,4,1,1,
102,,27,6,6,3,1,1,
102,,01,7,7,29,1,1,
102,,02,7,7,28,1,1,
102,,03,7,7,27,1,1,
102,,04,7,7,26,1,1,
102,,05,7,7,25,1,1,
102,,06,7,7,24,1,1,
102,,07,7,7,23,1,1,
102,,08,7,7,22,1,1,
102,,09,7,7,21,1,1,
102,,10,7,7,20,1,1,
102,,11,7,7,19,1,1,
102,,12,7,7,18,1,1,
102,,13,7,7,17,1,1,
102,,14,7,7,16,1,1,
102,,15,7,7,15,1,1,
102,,16,7,7,14,1,1,
102,,17,7,7,13,1,1,
102,,18,7,7,12,1,1,
102,,19,7,7,11,1,1,
102,,20,7,7,10,1,1,
102,,21,7,7,9,1,1,
102,,22,7,7,8,1,1,
102,,23,7,7,7,1,1,
102,,24,7,7,6,1,1,
102,,25,7,7,5,1,1,
102,,26,7,7,4,1,1,
102,,27,7,7,3,1,1,
102,,28,7,7,2,1,1,
102,,01,8,8,29,1,1,
102,,02,8,8,28,1,1,
102,,03,8,8,27,1,1,
102,,04,8,8,26,1,1,
102,,05,8,8,25,1,1,
102,,06,8,8,24,1,1,
102,,07,8,8,23,1,1,
102,,08,8,8,22,1,1,
102,,09,8,8,21,1,1,
102,,10,8,8,20,1,1,
102,,11,8,8,19,1,1,
102,,12,8,8,18,1,1,
102,,13,8,8,17,1,1,
102,,14,8,8,16,1,1,
102,,15,8,8,15,1,1,
102,,16,8,8,14,1,1,
102,,17,8,8,13,1,1,
102,,18,8,8,12,1,1,
102,,19,8,8,11,1,1,
102,,20,8,8,10,1,1,
102,,21,8,8,9,1,1,
102,,22,8,8,8,1,1,
102,,23,8,8,7,1,1,
102,,24,8,8,6,1,1,
102,,25,8,8,5,1,1,
102,,26,8,8,4,1,1,
102,,27,8,8,3,1,1,
102,,28,8,8,2,1,1,
102,,01,9,9,29,1,1,
102,,02,9,9,28,1,1,
102,,03,9,9,27,1,1,
102,,04,9,9,26,1,1,
102,,05,9,9,25,1,1,
102,,06,9,9,24,1,1,
102,,07,9,9,23,1,1,
102,,08,9,9,22,1,1,
102,,09,9,9,21,1,1,
102,,10,9,9,20,1,1,
102,,11,9,9,19,1,1,
102,,12,9,9,18,1,1,
102,,13,9,9,17,1,1,
102,,14,9,9,16,1,1,
102,,15,9,9,15,1,1,
102,,16,9,9,14,1,1,
102,,17,9,9,13,1,1,
102,,18,9,9,12,1,1,
102,,19,9,9,11,1,1,
102,,20,9,9,10,1,1,
102,,21,9,9,9,1,1,
102,,22,9,9,8,1,1,
102,,23,9,9,7,1,1,
102,,24,9,9,6,1,1,
102,,25,9,9,5,1,1,
102,,26,9,9,4,1,1,
102,,27,9,9,3,1,1,
102,,28,9,9,2,1,1,
102,,01,10,10,29,1,1,
102,,02,10,10,28,1,1,
102,,03,10,10,27,1,1,
102,,04,10,10,26,1,1,
102,,05,10,10,25,1,1,
102,,06,10,10,24,1,1,
102,,07,10,10,23,1,1,
102,,08,10,10,22,1,1,
102,,09,10,10,21,1,1,
102,,10,10,10,20,1,1,
102,,11,10,10,19,1,1,
102,,12,10,10,18,1,1,
102,,13,10,10,17,1,1,
102,,14,10,10,16,1,1,
102,,15,10,10,15,1,1,
102,,16,10,10,14,1,1,
102,,17,10,10,13,1,1,
102,,18,10,10,12,1,1,
102,,19,10,10,11,1,1,
102,,20,10,10,10,1,1,
102,,21,10,10,9,1,1,
102,,22,10,10,8,1,1,
102,,23,10,10,7,1,1,
102,,24,10,10,6,1,1,
102,,25,10,10,5,1,1,
102,,26,10,10,4,1,1,
102,,27,10,10,3,1,1,
102,,28,10,10,2,1,1,
102,,01,11,11,29,1,1,
102,,02,11,11,28,1,1,
102,,03,11,11,27,1,1,
102,,04,11,11,26,1,1,
102,,05,11,11,25,1,1,
102,,06,11,11,24,1,1,
102,,07,11,11,23,1,1,
102,,08,11,11,22,1,1,
102,,09,11,11,21,1,1,
102,,10,11,11,20,1,1,
102,,11,11,11,19,1,1,
102,,12,11,11,18,1,1,
102,,13,11,11,17,1,1,
102,,14,11,11,16,1,1,
102,,15,11,11,15,1,1,
102,,16,11,11,14,1,1,
102,,17,11,11,13,1,1,
102,,18,11,11,12,1,1,
102,,19,11,11,11,1,1,
102,,20,11,11,10,1,1,
102,,21,11,11,9,1,1,
102,,22,11,11,8,1,1,
102,,23,11,11,7,1,1,
102,,24,11,11,6,1,1,
102,,25,11,11,5,1,1,
102,,26,11,11,4,1,1,
102,,27,11,11,3,1,1,
102,,28,11,11,2,1,1,
102,,01,12,12,29,1,1,
102,,02,12,12,28,1,1,
102,,03,12,12,27,1,1,
102,,04,12,12,26,1,1,
102,,05,12,12,25,1,1,
102,,06,12,12,24,1,1,
102,,07,12,12,23,1,1,
102,,08,12,12,22,1,1,
102,,09,12,12,21,1,1,
102,,10,12,12,20,1,1,
102,,11,12,12,19,1,1,
102,,12,12,12,18,1,1,
102,,13,12,12,17,1,1,
102,,14,12,12,16,1,1,
102,,15,12,12,15,1,1,
102,,16,12,12,14,1,1,
102,,17,12,12,13,1,1,
102,,18,12,12,12,1,1,
102,,19,12,12,11,1,1,
102,,20,12,12,10,1,1,
102,,21,12,12,9,1,1,
102,,22,12,12,8,1,1,
102,,23,12,12,7,1,1,
102,,24,12,12,6,1,1,
102,,25,12,12,5,1,1,
102,,26,12,12,4,1,1,
102,,27,12,12,3,1,1,
102,,28,12,12,2,1,1,
102,,01,13,13,29,1,1,
102,,02,13,13,28,1,1,
102,,03,13,13,27,1,1,
102,,04,13,13,26,1,1,
102,,05,13,13,25,1,1,
102,,06,13,13,24,1,1,
102,,07,13,13,23,1,1,
102,,08,13,13,22,1,1,
102,,09,13,13,21,1,1,
102,,10,13,13,20,1,1,
102,,11,13,13,19,1,1,
102,,12,13,13,18,1,1,
102,,13,13,13,17,1,1,
102,,14,13,13,16,1,1,
102,,15,13,13,15,1,1,
102,,16,13,13,14,1,1,
102,,17,13,13,13,1,1,
102,,18,13,13,12,1,1,
102,,19,13,13,11,1,1,
102,,20,13,13,10,1,1,
102,,21,13,13,9,1,1,
102,,22,13,13,8,1,1,
102,,23,13,13,7,1,1,
102,,24,13,13,6,1,1,
102,,25,13,13,5,1,1,
102,,26,13,13,4,1,1,
102,,27,13,13,3,1,1,
